Chromosome	Strand	CpG Island ID	Segment ID	CpG Island Start (bp)	CpG Island End (bp)
2	NA	1840_CpG:29_strong-island	1840_CpG:29_strong-island	152533347	152533601
2	NA	1841_CpG:26_strong-island	1841_CpG:26_strong-island	152560753	152561034
2	NA	1842_CpG:52_weak-island	1842_CpG:52_weak-island	152562049	152562756
2	NA	1843_CpG:23_strong-island	1843_CpG:23_strong-island	152565119	152565325
2	NA	1844_CpG:84_weak-island	1844_CpG:84_weak-island	152656593	152657555
2	NA	1845_CpG:26_strong-island	1845_CpG:26_strong-island	152673711	152673976
2	NA	1846_CpG:20_strong-island	1846_CpG:20_strong-island	152758507	152758764
2	NA	1847_CpG:60_strong-island	1847_CpG:60_strong-island	152768745	152769220
2	NA	1848_CpG:42_weak-island	1848_CpG:42_weak-island	152776994	152777534
2	NA	1849_CpG:37_strong-island	1849_CpG:37_strong-island	152840870	152841217
2	NA	1850_CpG:58_strong-island	1850_CpG:58_strong-island	152857641	152858282
2	NA	1851_CpG:17_weak-island	1851_CpG:17_weak-island	152880377	152880600
2	NA	1852_CpG:19_strong-island	1852_CpG:19_strong-island	152906712	152906923
2	NA	1853_CpG:45_weak-island	1853_CpG:45_weak-island	152934172	152934657
2	NA	1854_CpG:20_weak-island	1854_CpG:20_weak-island	153050905	153051165
2	NA	1855_CpG:80_strong-island	1855_CpG:80_strong-island	153066812	153067537
2	NA	1856_CpG:54_strong-island	1856_CpG:54_strong-island	153116963	153117423
2	NA	1857_CpG:113_strong-island	1857_CpG:113_strong-island	153171160	153172495
2	NA	1858_CpG:81_weak-island	1858_CpG:81_weak-island	153269329	153270248
2	NA	1859_CpG:31_strong-island	1859_CpG:31_strong-island	153271243	153271567
2	NA	1860_CpG:50_strong-island	1860_CpG:50_strong-island	153318026	153318511
2	NA	859_CpG:199_strong-island	859_CpG:199_strong-island	153353593	153356345
2	NA	1861_CpG:36_strong-island	1861_CpG:36_strong-island	153458274	153458555
2	NA	1862_CpG:77_strong-island	1862_CpG:77_strong-island	153475167	153475666
2	NA	1863_CpG:73_strong-island	1863_CpG:73_strong-island	153566877	153567376
2	NA	1864_CpG:19_strong-island	1864_CpG:19_strong-island	153604758	153605005
2	NA	1865_CpG:39_strong-island	1865_CpG:39_strong-island	154198096	154198574
2	NA	1866_CpG:82_strong-island	1866_CpG:82_strong-island	154233436	154234095
2	NA	1867_CpG:83_strong-island	1867_CpG:83_strong-island	154261865	154262731
2	NA	1868_CpG:55_strong-island	1868_CpG:55_strong-island	154375197	154375705
2	NA	1869_CpG:22_weak-island	1869_CpG:22_weak-island	154378232	154378533
2	NA	1870_CpG:27_weak-island	1870_CpG:27_weak-island	154384451	154384695
2	NA	1871_CpG:116_strong-island	1871_CpG:116_strong-island	154395057	154395934
2	NA	1872_CpG:82_strong-island	1872_CpG:82_strong-island	154438851	154439704
2	NA	1873_CpG:24_weak-island	1873_CpG:24_weak-island	154482905	154483252
2	NA	1874_CpG:154_strong-island	1874_CpG:154_strong-island	154616416	154617899
2	NA	1875_CpG:75_strong-island	1875_CpG:75_strong-island	154717968	154718771
2	NA	1876_CpG:29_strong-island	1876_CpG:29_strong-island	154876315	154876600
2	NA	1877_CpG:39_strong-island	1877_CpG:39_strong-island	154899820	154900212
2	NA	1878_CpG:44_strong-island	1878_CpG:44_strong-island	154959166	154959615
2	NA	1879_CpG:44_strong-island	1879_CpG:44_strong-island	155062204	155062642
2	NA	1880_CpG:85_strong-island	1880_CpG:85_strong-island	155101878	155102847
2	NA	1881_CpG:20_strong-island	1881_CpG:20_strong-island	155183043	155183282
2	NA	1882_CpG:69_strong-island	1882_CpG:69_strong-island	155207395	155208068
2	NA	1883_CpG:25_weak-island	1883_CpG:25_weak-island	155212283	155212576
2	NA	1884_CpG:25_weak-island	1884_CpG:25_weak-island	155340371	155340679
2	NA	1885_CpG:52_strong-island	1885_CpG:52_strong-island	155343610	155344099
2	NA	1886_CpG:38_strong-island	1886_CpG:38_strong-island	155418204	155418535
2	NA	1887_CpG:34_strong-island	1887_CpG:34_strong-island	155455074	155455437
2	NA	1888_CpG:57_strong-island	1888_CpG:57_strong-island	155517582	155518184
2	NA	1889_CpG:29_strong-island	1889_CpG:29_strong-island	155554911	155555182
2	NA	1890_CpG:23_strong-island	1890_CpG:23_strong-island	155601427	155601632
2	NA	1891_CpG:28_weak-island	1891_CpG:28_weak-island	155644656	155645025
2	NA	1892_CpG:62_strong-island	1892_CpG:62_strong-island	155651826	155652567
2	NA	1893_CpG:28_strong-island	1893_CpG:28_strong-island	155755680	155756001
2	NA	1894_CpG:32_weak-island	1894_CpG:32_weak-island	155767579	155768067
2	NA	1895_CpG:47_weak-island	1895_CpG:47_weak-island	155782200	155782706
2	NA	1896_CpG:35_weak-island	1896_CpG:35_weak-island	155833632	155834037
2	NA	1897_CpG:64_strong-island	1897_CpG:64_strong-island	155890914	155891649
2	NA	1898_CpG:71_strong-island	1898_CpG:71_strong-island	155937149	155937748
2	NA	1899_CpG:73_strong-island	1899_CpG:73_strong-island	155969617	155970337
2	NA	1900_CpG:108_strong-island	1900_CpG:108_strong-island	156005092	156006174
2	NA	1901_CpG:82_strong-island	1901_CpG:82_strong-island	156022274	156022960
2	NA	1902_CpG:92_strong-island	1902_CpG:92_strong-island	156137649	156138545
2	NA	1903_CpG:72_strong-island	1903_CpG:72_strong-island	156246336	156247122
2	NA	1904_CpG:62_strong-island	1904_CpG:62_strong-island	156439614	156440104
2	NA	1905_CpG:27_weak-island	1905_CpG:27_weak-island	156535834	156536242
2	NA	1906_CpG:83_strong-island	1906_CpG:83_strong-island	156546364	156547205
2	NA	1907_CpG:18_strong-island	1907_CpG:18_strong-island	156573726	156573975
2	NA	1908_CpG:153_strong-island	1908_CpG:153_strong-island	156665597	156667029
2	NA	1909_CpG:106_strong-island	1909_CpG:106_strong-island	156688500	156689373
2	NA	1910_CpG:56_strong-island	1910_CpG:56_strong-island	156817428	156817884
2	NA	1911_CpG:47_strong-island	1911_CpG:47_strong-island	156832496	156832923
2	NA	1912_CpG:32_weak-island	1912_CpG:32_weak-island	156846414	156846883
2	NA	1913_CpG:55_weak-island	1913_CpG:55_weak-island	156865774	156866489
2	NA	1914_CpG:170_strong-island	1914_CpG:170_strong-island	156903975	156905604
2	NA	1915_CpG:56_strong-island	1915_CpG:56_strong-island	156960405	156961065
2	NA	1916_CpG:97_strong-island	1916_CpG:97_strong-island	157029722	157030755
2	NA	1917_CpG:93_strong-island	1917_CpG:93_strong-island	157104598	157105402
2	NA	1918_CpG:44_strong-island	1918_CpG:44_strong-island	157193258	157193702
2	NA	1919_CpG:69_strong-island	1919_CpG:69_strong-island	157249713	157250413
2	NA	1920_CpG:55_weak-island	1920_CpG:55_weak-island	157282849	157283515
2	NA	1921_CpG:51_strong-island	1921_CpG:51_strong-island	157385786	157386317
2	NA	1922_CpG:35_strong-island	1922_CpG:35_strong-island	157391660	157391988
2	NA	1923_CpG:29_strong-island	1923_CpG:29_strong-island	157562989	157563339
2	NA	1924_CpG:82_strong-island	1924_CpG:82_strong-island	157740059	157740984
2	NA	1925_CpG:16_strong-island	1925_CpG:16_strong-island	157767092	157767295
2	NA	1926_CpG:58_weak-island	1926_CpG:58_weak-island	157769540	157770202
2	NA	1927_CpG:75_strong-island	1927_CpG:75_strong-island	157853995	157854799
2	NA	1928_CpG:44_weak-island	1928_CpG:44_weak-island	158054625	158055209
2	NA	1929_CpG:22_strong-island	1929_CpG:22_strong-island	158187069	158187345
2	NA	1930_CpG:20_strong-island	1930_CpG:20_strong-island	158201278	158201501
2	NA	1931_CpG:101_strong-island	1931_CpG:101_strong-island	158235365	158236220
2	NA	1932_CpG:30_strong-island	1932_CpG:30_strong-island	158435515	158435887
2	NA	1933_CpG:91_strong-island	1933_CpG:91_strong-island	158436479	158437350
2	NA	1934_CpG:97_strong-island	1934_CpG:97_strong-island	158439578	158440729
2	NA	1935_CpG:70_strong-island	1935_CpG:70_strong-island	158450573	158451291
2	NA	1936_CpG:84_weak-island	1936_CpG:84_weak-island	158492806	158493787
2	NA	1937_CpG:24_weak-island	1937_CpG:24_weak-island	158521648	158521940
2	NA	1938_CpG:59_strong-island	1938_CpG:59_strong-island	158593858	158594344
2	NA	1939_CpG:34_weak-island	1939_CpG:34_weak-island	158620376	158620798
2	NA	1940_CpG:217_strong-island	1940_CpG:217_strong-island	160191118	160193371
2	NA	1941_CpG:20_strong-island	1941_CpG:20_strong-island	160194804	160195033
2	NA	1942_CpG:122_strong-island	1942_CpG:122_strong-island	160471404	160472687
2	NA	1943_CpG:116_strong-island	1943_CpG:116_strong-island	160556742	160557862
2	NA	1944_CpG:103_strong-island	1944_CpG:103_strong-island	160698084	160699010
2	NA	1945_CpG:32_strong-island	1945_CpG:32_strong-island	160713497	160713965
2	NA	1946_CpG:110_strong-island	1946_CpG:110_strong-island	160737385	160738284
2	NA	1947_CpG:91_strong-island	1947_CpG:91_strong-island	160934254	160935412
2	NA	1948_CpG:104_strong-island	1948_CpG:104_strong-island	162486165	162487172
2	NA	1949_CpG:17_weak-island	1949_CpG:17_weak-island	162734043	162734274
2	NA	1950_CpG:154_strong-island	1950_CpG:154_strong-island	162756704	162758107
2	NA	1951_CpG:26_strong-island	1951_CpG:26_strong-island	162769165	162769403
2	NA	1952_CpG:38_strong-island	1952_CpG:38_strong-island	162843086	162843478
2	NA	1953_CpG:83_strong-island	1953_CpG:83_strong-island	162880260	162881075
2	NA	1954_CpG:141_strong-island	1954_CpG:141_strong-island	163028661	163030393
2	NA	1955_CpG:93_strong-island	1955_CpG:93_strong-island	163164901	163165759
2	NA	1956_CpG:87_strong-island	1956_CpG:87_strong-island	163201346	163202121
2	NA	1957_CpG:119_strong-island	1957_CpG:119_strong-island	163244675	163245758
2	NA	1958_CpG:26_weak-island	1958_CpG:26_weak-island	163264224	163264537
2	NA	1959_CpG:53_strong-island	1959_CpG:53_strong-island	163297946	163298444
2	NA	1960_CpG:35_strong-island	1960_CpG:35_strong-island	163427996	163428317
2	NA	1961_CpG:67_strong-island	1961_CpG:67_strong-island	163470437	163471009
2	NA	1962_CpG:54_strong-island	1962_CpG:54_strong-island	163484043	163484582
2	NA	1963_CpG:44_strong-island	1963_CpG:44_strong-island	163575516	163576062
2	NA	1964_CpG:57_strong-island	1964_CpG:57_strong-island	163679405	163679837
2	NA	1965_CpG:49_strong-island	1965_CpG:49_strong-island	163683931	163684464
2	NA	1966_CpG:67_strong-island	1966_CpG:67_strong-island	163744197	163744942
2	NA	1967_CpG:45_strong-island	1967_CpG:45_strong-island	163821017	163821469
2	NA	1968_CpG:68_strong-island	1968_CpG:68_strong-island	163896141	163896759
2	NA	1969_CpG:51_weak-island	1969_CpG:51_weak-island	163899733	163900333
2	NA	1970_CpG:130_strong-island	1970_CpG:130_strong-island	163993553	163994580
2	NA	1971_CpG:28_strong-island	1971_CpG:28_strong-island	163996707	163996962
2	NA	1972_CpG:30_weak-island	1972_CpG:30_weak-island	164215291	164215623
2	NA	1973_CpG:26_strong-island	1973_CpG:26_strong-island	164218903	164219193
2	NA	1974_CpG:60_strong-island	1974_CpG:60_strong-island	164223077	164223952
2	NA	1975_CpG:54_strong-island	1975_CpG:54_strong-island	164226106	164226544
2	NA	1976_CpG:41_weak-island	1976_CpG:41_weak-island	164229897	164230451
2	NA	1977_CpG:27_strong-island	1977_CpG:27_strong-island	164239860	164240112
2	NA	1978_CpG:24_weak-island	1978_CpG:24_weak-island	164268589	164268869
2	NA	1979_CpG:90_strong-island	1979_CpG:90_strong-island	164286302	164287192
2	NA	1980_CpG:112_strong-island	1980_CpG:112_strong-island	164311467	164312610
2	NA	1981_CpG:43_strong-island	1981_CpG:43_strong-island	164322839	164323249
2	NA	1982_CpG:45_weak-island	1982_CpG:45_weak-island	164332884	164333392
2	NA	1983_CpG:40_strong-island	1983_CpG:40_strong-island	164571229	164571585
2	NA	1984_CpG:45_strong-island	1984_CpG:45_strong-island	164595126	164595604
2	NA	1985_CpG:86_strong-island	1985_CpG:86_strong-island	164611108	164611889
2	NA	1986_CpG:31_strong-island	1986_CpG:31_strong-island	164630133	164630474
2	NA	1987_CpG:21_strong-island	1987_CpG:21_strong-island	164648482	164648692
2	NA	1988_CpG:45_weak-island	1988_CpG:45_weak-island	164658287	164658926
2	NA	1989_CpG:21_weak-island	1989_CpG:21_weak-island	164659397	164659685
2	NA	1990_CpG:69_weak-island	1990_CpG:69_weak-island	164682331	164683249
2	NA	1991_CpG:80_strong-island	1991_CpG:80_strong-island	164704816	164705615
2	NA	1992_CpG:119_weak-island	1992_CpG:119_weak-island	164736138	164737430
2	NA	1993_CpG:52_strong-island	1993_CpG:52_strong-island	164774694	164775337
2	NA	1994_CpG:17_weak-island	1994_CpG:17_weak-island	164778848	164779065
2	NA	1995_CpG:33_strong-island	1995_CpG:33_strong-island	164786281	164786497
2	NA	1996_CpG:83_strong-island	1996_CpG:83_strong-island	164793376	164794357
2	NA	1997_CpG:23_weak-island	1997_CpG:23_weak-island	164794816	164795117
2	NA	1998_CpG:29_strong-island	1998_CpG:29_strong-island	164796499	164796747
2	NA	1999_CpG:67_weak-island	1999_CpG:67_weak-island	164823028	164823794
2	NA	2000_CpG:16_strong-island	2000_CpG:16_strong-island	164838428	164838637
2	NA	2001_CpG:102_strong-island	2001_CpG:102_strong-island	164859547	164860534
2	NA	2002_CpG:71_strong-island	2002_CpG:71_strong-island	164937549	164938096
2	NA	2003_CpG:21_weak-island	2003_CpG:21_weak-island	164941669	164941954
2	NA	2004_CpG:28_strong-island	2004_CpG:28_strong-island	164967529	164967738
2	NA	2005_CpG:21_strong-island	2005_CpG:21_strong-island	165040778	165041021
2	NA	2006_CpG:161_strong-island	2006_CpG:161_strong-island	165058932	165060592
2	NA	2007_CpG:41_weak-island	2007_CpG:41_weak-island	165112901	165113382
2	NA	2008_CpG:56_weak-island	2008_CpG:56_weak-island	165151530	165152155
2	NA	2009_CpG:26_strong-island	2009_CpG:26_strong-island	165194046	165194341
2	NA	2010_CpG:39_strong-island	2010_CpG:39_strong-island	165205655	165206139
2	NA	2011_CpG:33_weak-island	2011_CpG:33_weak-island	165213449	165213834
2	NA	2012_CpG:18_weak-island	2012_CpG:18_weak-island	165221557	165221766
2	NA	2013_CpG:30_strong-island	2013_CpG:30_strong-island	165298520	165298771
2	NA	2014_CpG:73_strong-island	2014_CpG:73_strong-island	165318358	165318945
2	NA	2015_CpG:25_weak-island	2015_CpG:25_weak-island	165329361	165329648
2	NA	2016_CpG:51_strong-island	2016_CpG:51_strong-island	165388872	165389341
2	NA	2017_CpG:52_strong-island	2017_CpG:52_strong-island	165420412	165420849
2	NA	2018_CpG:28_weak-island	2018_CpG:28_weak-island	165621693	165622071
2	NA	2019_CpG:25_strong-island	2019_CpG:25_strong-island	165633180	165633417
2	NA	2020_CpG:18_strong-island	2020_CpG:18_strong-island	165671071	165671316
2	NA	2021_CpG:19_strong-island	2021_CpG:19_strong-island	165687122	165687385
2	NA	2022_CpG:110_strong-island	2022_CpG:110_strong-island	165817968	165819039
2	NA	2023_CpG:107_strong-island	2023_CpG:107_strong-island	165979759	165981088
2	NA	2024_CpG:101_strong-island	2024_CpG:101_strong-island	166538974	166539848
2	NA	2025_CpG:22_strong-island	2025_CpG:22_strong-island	166612132	166612358
2	NA	2026_CpG:75_strong-island	2026_CpG:75_strong-island	166619160	166619719
2	NA	2027_CpG:70_strong-island	2027_CpG:70_strong-island	166630843	166631487
2	NA	2028_CpG:80_strong-island	2028_CpG:80_strong-island	166731415	166732129
2	NA	2029_CpG:90_strong-island	2029_CpG:90_strong-island	166821196	166821941
2	NA	2030_CpG:48_strong-island	2030_CpG:48_strong-island	166840690	166841063
2	NA	2031_CpG:98_strong-island	2031_CpG:98_strong-island	166888017	166888780
2	NA	2032_CpG:31_weak-island	2032_CpG:31_weak-island	166930310	166930775
2	NA	2033_CpG:190_strong-island	2033_CpG:190_strong-island	167013625	167015891
2	NA	2034_CpG:35_weak-island	2034_CpG:35_weak-island	167065629	167066084
2	NA	2035_CpG:86_strong-island	2035_CpG:86_strong-island	167174398	167175351
2	NA	2036_CpG:62_strong-island	2036_CpG:62_strong-island	167246825	167247482
2	NA	2037_CpG:81_strong-island	2037_CpG:81_strong-island	167317857	167318667
2	NA	2038_CpG:105_strong-island	2038_CpG:105_strong-island	167328783	167329749
2	NA	2039_CpG:106_weak-island	2039_CpG:106_weak-island	167363367	167364470
2	NA	2040_CpG:38_weak-island	2040_CpG:38_weak-island	167422842	167423300
2	NA	2041_CpG:111_strong-island	2041_CpG:111_strong-island	167456856	167457833
2	NA	2042_CpG:75_strong-island	2042_CpG:75_strong-island	167486796	167487407
2	NA	2043_CpG:206_strong-island	2043_CpG:206_strong-island	167514052	167515684
2	NA	2044_CpG:22_weak-island	2044_CpG:22_weak-island	167602955	167603226
2	NA	2045_CpG:27_strong-island	2045_CpG:27_strong-island	167720611	167720864
2	NA	2046_CpG:100_strong-island	2046_CpG:100_strong-island	167757493	167758234
2	NA	2047_CpG:39_strong-island	2047_CpG:39_strong-island	167875781	167876108
2	NA	2048_CpG:124_strong-island	2048_CpG:124_strong-island	167906020	167907059
2	NA	2049_CpG:47_weak-island	2049_CpG:47_weak-island	167923947	167924588
2	NA	2050_CpG:44_strong-island	2050_CpG:44_strong-island	167942755	167943128
2	NA	2051_CpG:101_strong-island	2051_CpG:101_strong-island	168031858	168032980
2	NA	2052_CpG:224_strong-island	2052_CpG:224_strong-island	168055244	168057238
2	NA	2053_CpG:29_strong-island	2053_CpG:29_strong-island	168088292	168088624
2	NA	2054_CpG:50_weak-island	2054_CpG:50_weak-island	168094018	168094729
2	NA	2055_CpG:56_strong-island	2055_CpG:56_strong-island	168106159	168106623
2	NA	2056_CpG:26_weak-island	2056_CpG:26_weak-island	168106725	168107110
2	NA	2057_CpG:63_weak-island	2057_CpG:63_weak-island	168396249	168397024
2	NA	2058_CpG:42_strong-island	2058_CpG:42_strong-island	168415630	168415946
2	NA	860_CpG:80_weak-island	860_CpG:80_weak-island	168426693	168427600
2	NA	2059_CpG:18_strong-island	2059_CpG:18_strong-island	168444754	168445022
2	NA	2060_CpG:38_weak-island	2060_CpG:38_weak-island	168566881	168567245
2	NA	2061_CpG:24_weak-island	2061_CpG:24_weak-island	168575587	168575925
2	NA	2062_CpG:19_strong-island	2062_CpG:19_strong-island	168577923	168578144
2	NA	2063_CpG:23_weak-island	2063_CpG:23_weak-island	168581429	168581739
2	NA	2064_CpG:23_strong-island	2064_CpG:23_strong-island	168590555	168590772
2	NA	2065_CpG:110_weak-island	2065_CpG:110_weak-island	168591251	168592631
2	NA	2066_CpG:23_weak-island	2066_CpG:23_weak-island	168719489	168719833
2	NA	2067_CpG:39_strong-island	2067_CpG:39_strong-island	168737694	168738043
2	NA	2068_CpG:30_strong-island	2068_CpG:30_strong-island	168751827	168752206
2	NA	2069_CpG:34_strong-island	2069_CpG:34_strong-island	168760686	168761010
2	NA	2070_CpG:50_weak-island	2070_CpG:50_weak-island	168780389	168781096
2	NA	2071_CpG:20_strong-island	2071_CpG:20_strong-island	169392701	169392955
2	NA	2072_CpG:32_weak-island	2072_CpG:32_weak-island	169459088	169459407
2	NA	2073_CpG:131_strong-island	2073_CpG:131_strong-island	169955946	169957022
2	NA	2074_CpG:22_strong-island	2074_CpG:22_strong-island	169958956	169959228
2	NA	2075_CpG:49_weak-island	2075_CpG:49_weak-island	170321572	170322299
2	NA	2076_CpG:31_weak-island	2076_CpG:31_weak-island	170322710	170323048
2	NA	2077_CpG:56_strong-island	2077_CpG:56_strong-island	170336877	170337386
2	NA	2078_CpG:103_weak-island	2078_CpG:103_weak-island	171867563	171868977
2	NA	2079_CpG:50_weak-island	2079_CpG:50_weak-island	172170829	172171400
2	NA	2080_CpG:71_strong-island	2080_CpG:71_strong-island	172196096	172196833
2	NA	2081_CpG:42_strong-island	2081_CpG:42_strong-island	172265816	172266290
2	NA	2082_CpG:19_weak-island	2082_CpG:19_weak-island	172374256	172374474
2	NA	2083_CpG:180_strong-island	2083_CpG:180_strong-island	172375068	172377333
2	NA	2084_CpG:63_strong-island	2084_CpG:63_strong-island	172553702	172554356
2	NA	2085_CpG:151_weak-island	2085_CpG:151_weak-island	172764430	172766164
2	NA	2086_CpG:40_strong-island	2086_CpG:40_strong-island	172805255	172805631
2	NA	2087_CpG:85_strong-island	2087_CpG:85_strong-island	172825442	172826233
