Chromosome	Strand	Annotation ID	Segment ID	Start (bp)	End (bp)
4	-1	ENSMUST00000048347	ENSMUSG00000033253	118033349	118035349
4	-1	ENSMUST00000048601	ENSMUSG00000033253	118033351	118035351
4	-1	ENSMUST00000142423	ENSMUSG00000033253	118033351	118035351
4	-1	ENSMUST00000130058	ENSMUSG00000033253	118034011	118036011
4	-1	ENSMUST00000138632	ENSMUSG00000033253	118039357	118041357
4	-1	ENSMUST00000138386	ENSMUSG00000033253	118043277	118045277
4	-1	ENSMUST00000136737	ENSMUSG00000033253	118059737	118061737
4	1	ENSMUST00000106384	ENSMUSG00000006392	118079941	118081941
4	1	ENSMUST00000084319	ENSMUSG00000006392	118079941	118081941
4	1	ENSMUST00000126089	ENSMUSG00000006392	118079953	118081953
4	1	ENSMUST00000073881	ENSMUSG00000006392	118079959	118081959
4	1	ENSMUST00000130421	ENSMUSG00000006392	118079960	118081960
4	1	ENSMUST00000019229	ENSMUSG00000006392	118079970	118081970
4	1	ENSMUST00000144577	ENSMUSG00000006392	118080005	118082005
4	1	ENSMUST00000152633	ENSMUSG00000006392	118080952	118082952
4	1	ENSMUST00000125235	ENSMUSG00000006392	118082041	118084041
4	1	ENSMUST00000135201	ENSMUSG00000006392	118082232	118084232
4	1	ENSMUST00000006557	ENSMUSG00000006390	118098697	118100697
4	1	ENSMUST00000167636	ENSMUSG00000006390	118098723	118100723
4	1	ENSMUST00000102673	ENSMUSG00000006390	118098729	118100729
4	1	ENSMUST00000135162	ENSMUSG00000006390	118098734	118100734
4	1	ENSMUST00000129419	ENSMUSG00000006390	118098778	118100778
4	1	ENSMUST00000143140	ENSMUSG00000006390	118098812	118100812
4	1	ENSMUST00000067896	ENSMUSG00000006390	118100305	118102305
4	-1	ENSMUST00000141564	ENSMUSG00000006398	118103505	118105505
4	-1	ENSMUST00000006565	ENSMUSG00000006398	118103505	118105505
4	-1	ENSMUST00000140859	ENSMUSG00000006398	118103709	118105709
4	-1	ENSMUST00000151302	ENSMUSG00000006398	118104152	118106152
4	-1	ENSMUST00000121913	ENSMUSG00000081921	118111617	118113617
4	-1	ENSMUST00000102671	ENSMUSG00000006389	118113019	118115019
4	-1	ENSMUST00000168404	ENSMUSG00000006389	118113021	118115021
4	-1	ENSMUST00000006556	ENSMUSG00000006389	118113876	118115876
4	-1	ENSMUST00000106375	ENSMUSG00000006389	118114033	118116033
4	-1	ENSMUST00000124345	ENSMUSG00000033191	118141795	118143795
4	-1	ENSMUST00000047421	ENSMUSG00000033191	118141795	118143795
4	-1	ENSMUST00000153286	ENSMUSG00000033191	118148636	118150636
4	-1	ENSMUST00000117834	ENSMUSG00000080857	118161386	118163386
4	1	ENSMUST00000117678	ENSMUSG00000081233	118192622	118194622
4	1	ENSMUST00000106367	ENSMUSG00000028536	118197603	118199603
4	1	ENSMUST00000030261	ENSMUSG00000028536	118197847	118199847
4	-1	ENSMUST00000060214	ENSMUSG00000050854	118211545	118213545
4	-1	ENSMUST00000128098	ENSMUSG00000050854	118212463	118214463
4	-1	ENSMUST00000150044	ENSMUSG00000050854	118212621	118214621
4	-1	ENSMUST00000156191	ENSMUSG00000050854	118212671	118214671
4	-1	ENSMUST00000154025	ENSMUSG00000050854	118213206	118215206
4	-1	ENSMUST00000071972	ENSMUSG00000028730	118225155	118227155
4	-1	ENSMUST00000081921	ENSMUSG00000028730	118225300	118227300
4	1	ENSMUST00000030501	ENSMUSG00000028729	118291403	118293403
4	1	ENSMUST00000130219	ENSMUSG00000028729	118291452	118293452
4	1	ENSMUST00000149837	ENSMUSG00000028729	118291454	118293454
4	1	ENSMUST00000147373	ENSMUSG00000028729	118291764	118293764
4	1	ENSMUST00000126458	ENSMUSG00000028729	118291830	118293830
4	-1	ENSMUST00000134971	ENSMUSG00000085292	118303451	118305451
4	1	ENSMUST00000102666	ENSMUSG00000043698	118336123	118338123
4	-1	ENSMUST00000076758	ENSMUSG00000086521	118343213	118345213
4	-1	ENSMUST00000117414	ENSMUSG00000086521	118343213	118345213
4	-1	ENSMUST00000060562	ENSMUSG00000043383	118360066	118362066
4	1	ENSMUST00000050414	ENSMUSG00000046790	118379014	118381014
4	1	ENSMUST00000168760	ENSMUSG00000046790	118380013	118382013
4	1	ENSMUST00000061215	ENSMUSG00000046790	118380013	118382013
4	1	ENSMUST00000094834	ENSMUSG00000070821	118396853	118398853
4	1	ENSMUST00000094832	ENSMUSG00000070820	118405135	118407135
4	-1	ENSMUST00000084315	ENSMUSG00000066063	118424199	118426199
4	-1	ENSMUST00000077247	ENSMUSG00000061075	118452240	118454240
4	-1	ENSMUST00000119357	ENSMUSG00000081474	118461685	118463685
4	-1	ENSMUST00000084313	ENSMUSG00000066061	118479401	118481401
4	-1	ENSMUST00000105035	ENSMUSG00000066061	118479459	118481459
4	-1	ENSMUST00000076019	ENSMUSG00000073770	118500089	118502089
4	-1	ENSMUST00000106361	ENSMUSG00000073770	118500089	118502089
4	1	ENSMUST00000119243	ENSMUSG00000083336	118524696	118526696
4	1	ENSMUST00000106360	ENSMUSG00000073769	118535262	118537262
4	1	ENSMUST00000094831	ENSMUSG00000073769	118539387	118541387
4	1	ENSMUST00000094830	ENSMUSG00000073768	118563689	118565689
4	-1	ENSMUST00000071979	ENSMUSG00000073767	118587128	118589128
4	-1	ENSMUST00000081960	ENSMUSG00000073766	118604503	118606503
4	-1	ENSMUST00000119471	ENSMUSG00000084133	118612664	118614664
4	-1	ENSMUST00000155069	ENSMUSG00000073765	118624878	118626878
4	1	ENSMUST00000025838	ENSMUSG00000024903	118632182	118634182
4	1	ENSMUST00000058651	ENSMUSG00000024903	118632182	118634182
4	1	ENSMUST00000142457	ENSMUSG00000024903	118635979	118637979
4	1	ENSMUST00000145395	ENSMUSG00000085895	118641901	118643901
4	1	ENSMUST00000158966	ENSMUSG00000089591	118650922	118652922
4	-1	ENSMUST00000137353	ENSMUSG00000087238	118654662	118656662
4	1	ENSMUST00000122207	ENSMUSG00000082143	118657618	118659618
4	-1	ENSMUST00000150754	ENSMUSG00000087464	118670264	118672264
4	-1	ENSMUST00000128998	ENSMUSG00000066060	118725394	118727394
4	1	ENSMUST00000030398	ENSMUSG00000028645	118779315	118781315
4	1	ENSMUST00000134105	ENSMUSG00000028645	118779408	118781408
4	1	ENSMUST00000144329	ENSMUSG00000028645	118779463	118781463
4	1	ENSMUST00000174372	ENSMUSG00000028645	118779559	118781559
4	1	ENSMUST00000157927	ENSMUSG00000088552	118800383	118802383
4	-1	ENSMUST00000151216	ENSMUSG00000086683	118800896	118802896
4	-1	ENSMUST00000143801	ENSMUSG00000085505	118804353	118806353
4	-1	ENSMUST00000106355	ENSMUSG00000045268	118840117	118842117
4	-1	ENSMUST00000052715	ENSMUSG00000045268	118840117	118842117
4	-1	ENSMUST00000154226	ENSMUSG00000045268	118841600	118843600
4	-1	ENSMUST00000138395	ENSMUSG00000028644	118846061	118848061
4	-1	ENSMUST00000030396	ENSMUSG00000028644	118846195	118848195
4	-1	ENSMUST00000097909	ENSMUSG00000028644	118847092	118849092
4	-1	ENSMUST00000127574	ENSMUSG00000028644	118848152	118850152
4	-1	ENSMUST00000137080	ENSMUSG00000028644	118849160	118851160
4	-1	ENSMUST00000133956	ENSMUSG00000028644	118856296	118858296
4	-1	ENSMUST00000124626	ENSMUSG00000028644	118856357	118858357
4	-1	ENSMUST00000141227	ENSMUSG00000028644	118857799	118859799
4	-1	ENSMUST00000150864	ENSMUSG00000028644	118857932	118859932
4	-1	ENSMUST00000156746	ENSMUSG00000028644	118857940	118859940
4	1	ENSMUST00000030395	ENSMUSG00000028643	118865910	118867910
4	1	ENSMUST00000106345	ENSMUSG00000028643	118866011	118868011
4	1	ENSMUST00000097908	ENSMUSG00000028643	118866100	118868100
4	-1	ENSMUST00000141112	ENSMUSG00000078584	118890446	118892446
4	1	ENSMUST00000144407	ENSMUSG00000085626	118893778	118895778
4	-1	ENSMUST00000046260	ENSMUSG00000078584	118896986	118898986
4	-1	ENSMUST00000144309	ENSMUSG00000078584	118897076	118899076
4	1	ENSMUST00000121111	ENSMUSG00000028641	118903519	118905519
4	1	ENSMUST00000106336	ENSMUSG00000028641	118903543	118905543
4	1	ENSMUST00000030393	ENSMUSG00000028641	118903543	118905543
4	1	ENSMUST00000102662	ENSMUSG00000028641	118903550	118905550
4	1	ENSMUST00000153940	ENSMUSG00000028641	118903550	118905550
4	1	ENSMUST00000136278	ENSMUSG00000028641	118903558	118905558
4	1	ENSMUST00000126056	ENSMUSG00000028641	118904404	118906404
4	1	ENSMUST00000081606	ENSMUSG00000028641	118904436	118906436
4	1	ENSMUST00000131875	ENSMUSG00000028641	118905948	118907948
4	1	ENSMUST00000123963	ENSMUSG00000028641	118908546	118910546
4	1	ENSMUST00000142361	ENSMUSG00000028641	118915624	118917624
4	1	ENSMUST00000134548	ENSMUSG00000028641	118917243	118919243
4	1	ENSMUST00000127087	ENSMUSG00000028641	118917466	118919466
4	-1	ENSMUST00000150252	ENSMUSG00000085203	118923126	118925126
4	1	ENSMUST00000084309	ENSMUSG00000066058	118926018	118928018
4	1	ENSMUST00000094823	ENSMUSG00000066058	118926113	118928113
4	-1	ENSMUST00000079644	ENSMUSG00000028639	118948585	118950585
4	-1	ENSMUST00000127737	ENSMUSG00000028639	118948594	118950594
4	-1	ENSMUST00000145976	ENSMUSG00000028639	118948771	118950771
4	-1	ENSMUST00000144992	ENSMUSG00000028639	118951747	118953747
4	-1	ENSMUST00000139897	ENSMUSG00000028639	118952877	118954877
4	-1	ENSMUST00000142884	ENSMUSG00000028639	118955606	118957606
4	-1	ENSMUST00000152733	ENSMUSG00000028639	118964228	118966228
4	-1	ENSMUST00000106319	ENSMUSG00000060288	118970614	118972614
4	-1	ENSMUST00000056458	ENSMUSG00000060288	118970614	118972614
4	-1	ENSMUST00000106318	ENSMUSG00000060288	118970614	118972614
4	-1	ENSMUST00000147077	ENSMUSG00000060288	118977189	118979189
4	-1	ENSMUST00000106321	ENSMUSG00000060288	118977764	118979764
4	-1	ENSMUST00000106317	ENSMUSG00000060288	118981918	118983918
4	-1	ENSMUST00000118722	ENSMUSG00000083836	119004993	119006993
4	-1	ENSMUST00000124048	ENSMUSG00000028637	119019201	119021201
4	-1	ENSMUST00000044781	ENSMUSG00000028637	119022850	119024850
4	-1	ENSMUST00000131141	ENSMUSG00000028637	119022851	119024851
4	-1	ENSMUST00000030386	ENSMUSG00000028637	119023225	119025225
4	-1	ENSMUST00000143494	ENSMUSG00000028637	119023798	119025798
4	-1	ENSMUST00000148236	ENSMUSG00000028637	119030303	119032303
4	-1	ENSMUST00000127149	ENSMUSG00000028637	119038244	119040244
4	-1	ENSMUST00000152879	ENSMUSG00000028637	119038246	119040246
4	-1	ENSMUST00000170059	ENSMUSG00000028637	119038254	119040254
4	-1	ENSMUST00000084307	ENSMUSG00000028637	119038254	119040254
4	-1	ENSMUST00000127474	ENSMUSG00000028637	119044086	119046086
4	-1	ENSMUST00000135997	ENSMUSG00000028637	119063465	119065465
4	1	ENSMUST00000175246	ENSMUSG00000092987	119076638	119078638
4	-1	ENSMUST00000140641	ENSMUSG00000028636	119089134	119091134
4	-1	ENSMUST00000106316	ENSMUSG00000028636	119089134	119091134
4	-1	ENSMUST00000030385	ENSMUSG00000028636	119089134	119091134
4	1	ENSMUST00000094819	ENSMUSG00000070806	119093418	119095418
4	1	ENSMUST00000134147	ENSMUSG00000070806	119093476	119095476
4	1	ENSMUST00000129150	ENSMUSG00000070806	119115324	119117324
4	-1	ENSMUST00000126728	ENSMUSG00000048899	119145153	119147153
4	-1	ENSMUST00000118610	ENSMUSG00000082009	119172469	119174469
4	-1	ENSMUST00000122184	ENSMUSG00000082814	119180252	119182252
4	-1	ENSMUST00000119689	ENSMUSG00000080773	119189730	119191730
4	1	ENSMUST00000117835	ENSMUSG00000084379	119191594	119193594
4	1	ENSMUST00000083306	ENSMUSG00000065240	119198604	119200604
4	-1	ENSMUST00000079611	ENSMUSG00000062260	119200926	119202926
4	-1	ENSMUST00000149305	ENSMUSG00000087385	119202040	119204040
4	-1	ENSMUST00000126653	ENSMUSG00000087385	119202117	119204117
4	-1	ENSMUST00000137671	ENSMUSG00000087385	119202267	119204267
4	1	ENSMUST00000162267	ENSMUSG00000032998	119210289	119212289
4	1	ENSMUST00000138845	ENSMUSG00000032998	119210302	119212302
4	1	ENSMUST00000131413	ENSMUSG00000032998	119210311	119212311
4	1	ENSMUST00000137560	ENSMUSG00000032998	119210383	119212383
4	1	ENSMUST00000160219	ENSMUSG00000032998	119211126	119213126
4	-1	ENSMUST00000119396	ENSMUSG00000081678	119224260	119226260
4	1	ENSMUST00000133097	ENSMUSG00000032998	119291946	119293946
4	1	ENSMUST00000024015	ENSMUSG00000023247	119308308	119310308
4	-1	ENSMUST00000106309	ENSMUSG00000032978	119327211	119329211
4	-1	ENSMUST00000044426	ENSMUSG00000032978	119327211	119329211
4	1	ENSMUST00000030384	ENSMUSG00000028635	119831810	119833810
4	-1	ENSMUST00000102656	ENSMUSG00000052135	119937683	119939683
4	-1	ENSMUST00000063846	ENSMUSG00000052135	119937690	119939690
4	1	ENSMUST00000152384	ENSMUSG00000084929	119961954	119963954
4	1	ENSMUST00000134375	ENSMUSG00000000085	120075885	120077885
4	1	ENSMUST00000151345	ENSMUSG00000000085	120075970	120077970
4	1	ENSMUST00000153099	ENSMUSG00000000085	120075985	120077985
4	1	ENSMUST00000132116	ENSMUSG00000000085	120076032	120078032
4	1	ENSMUST00000133290	ENSMUSG00000000085	120198433	120200433
4	1	ENSMUST00000133169	ENSMUSG00000000085	120199759	120201759
4	1	ENSMUST00000062990	ENSMUSG00000047518	120202835	120204835
4	-1	ENSMUST00000030381	ENSMUSG00000028633	120210472	120212472
4	-1	ENSMUST00000147980	ENSMUSG00000028633	120212515	120214515
4	-1	ENSMUST00000140891	ENSMUSG00000028633	120212573	120214573
4	1	ENSMUST00000171482	ENSMUSG00000091297	120259349	120261349
4	1	ENSMUST00000148457	ENSMUSG00000086187	120286444	120288444
4	1	ENSMUST00000094814	ENSMUSG00000070803	120337167	120339167
4	1	ENSMUST00000170682	ENSMUSG00000070803	120337407	120339407
4	-1	ENSMUST00000030376	ENSMUSG00000028631	120366742	120368742
4	-1	ENSMUST00000129478	ENSMUSG00000028631	120385855	120387855
4	-1	ENSMUST00000127030	ENSMUSG00000032897	120428558	120430558
4	-1	ENSMUST00000145029	ENSMUSG00000032897	120428801	120430801
4	-1	ENSMUST00000148081	ENSMUSG00000032897	120432269	120434269
4	-1	ENSMUST00000083556	ENSMUSG00000065490	120440138	120442138
4	-1	ENSMUST00000083475	ENSMUSG00000065409	120443210	120445210
4	1	ENSMUST00000103912	ENSMUSG00000077100	120508092	120510092
4	1	ENSMUST00000165731	ENSMUSG00000032890	120525420	120527420
4	1	ENSMUST00000132895	ENSMUSG00000032890	120525420	120527420
4	1	ENSMUST00000071093	ENSMUSG00000032890	120525423	120527423
4	1	ENSMUST00000106283	ENSMUSG00000032890	120532381	120534381
4	1	ENSMUST00000171363	ENSMUSG00000032890	120548473	120550473
4	1	ENSMUST00000118758	ENSMUSG00000082200	120571827	120573827
4	1	ENSMUST00000158756	ENSMUSG00000089381	120574064	120576064
4	-1	ENSMUST00000030375	ENSMUSG00000028629	120591800	120593800
4	-1	ENSMUST00000144114	ENSMUSG00000028629	120591800	120593800
4	-1	ENSMUST00000156836	ENSMUSG00000028629	120592873	120594873
4	-1	ENSMUST00000106280	ENSMUSG00000064141	120600741	120602741
4	-1	ENSMUST00000060000	ENSMUSG00000064141	120600957	120602957
4	-1	ENSMUST00000106281	ENSMUSG00000064141	120600957	120602957
4	-1	ENSMUST00000084303	ENSMUSG00000064141	120601888	120603888
4	-1	ENSMUST00000130702	ENSMUSG00000064141	120601910	120603910
4	-1	ENSMUST00000132839	ENSMUSG00000064141	120601911	120603911
4	-1	ENSMUST00000043200	ENSMUSG00000032870	120638921	120640921
4	-1	ENSMUST00000151615	ENSMUSG00000032870	120642494	120644494
4	1	ENSMUST00000151987	ENSMUSG00000028626	120710352	120712352
4	1	ENSMUST00000140119	ENSMUSG00000028626	120723603	120725603
4	-1	ENSMUST00000058754	ENSMUSG00000043207	120729841	120731841
4	-1	ENSMUST00000143768	ENSMUSG00000043207	120738736	120740736
4	-1	ENSMUST00000157689	ENSMUSG00000088314	120746402	120748402
4	-1	ENSMUST00000135788	ENSMUSG00000043207	120753547	120755547
4	-1	ENSMUST00000157543	ENSMUSG00000088168	120754590	120756590
4	-1	ENSMUST00000106268	ENSMUSG00000078577	120776255	120778255
4	-1	ENSMUST00000121696	ENSMUSG00000081423	120785393	120787393
4	-1	ENSMUST00000121191	ENSMUSG00000082891	120791478	120793478
4	1	ENSMUST00000120003	ENSMUSG00000081305	120800722	120802722
4	1	ENSMUST00000082613	ENSMUSG00000064547	120805261	120807261
4	-1	ENSMUST00000120885	ENSMUSG00000080706	120897705	120899705
4	-1	ENSMUST00000097905	ENSMUSG00000073764	120986920	120988920
4	1	ENSMUST00000118684	ENSMUSG00000083941	121050398	121052398
4	1	ENSMUST00000122246	ENSMUSG00000083901	121051199	121053199
4	1	ENSMUST00000120371	ENSMUSG00000081465	121052033	121054033
4	1	ENSMUST00000117867	ENSMUSG00000081667	121063596	121065596
4	-1	ENSMUST00000106266	ENSMUSG00000078576	121085339	121087339
4	-1	ENSMUST00000120652	ENSMUSG00000082821	121147414	121149414
4	1	ENSMUST00000157793	ENSMUSG00000088418	121180076	121182076
4	-1	ENSMUST00000106265	ENSMUSG00000078575	121284875	121286875
4	1	ENSMUST00000118744	ENSMUSG00000083615	121312050	121314050
4	1	ENSMUST00000120341	ENSMUSG00000083949	121540783	121542783
4	1	ENSMUST00000121732	ENSMUSG00000083867	121588013	121590013
4	1	ENSMUST00000117367	ENSMUSG00000083679	121754167	121756167
4	1	ENSMUST00000118430	ENSMUSG00000083558	121868821	121870821
4	1	ENSMUST00000118468	ENSMUSG00000084406	121980890	121982890
4	1	ENSMUST00000122214	ENSMUSG00000083365	122130452	122132452
4	-1	ENSMUST00000120383	ENSMUSG00000081377	122257942	122259942
4	1	ENSMUST00000117190	ENSMUSG00000084196	122268226	122270226
4	-1	ENSMUST00000118745	ENSMUSG00000080871	122315588	122317588
4	1	ENSMUST00000104871	ENSMUSG00000078065	122328721	122330721
4	-1	ENSMUST00000120975	ENSMUSG00000083109	122336165	122338165
4	-1	ENSMUST00000168147	ENSMUSG00000083109	122337212	122339212
4	1	ENSMUST00000024032	ENSMUSG00000023263	122364517	122366517
4	-1	ENSMUST00000121835	ENSMUSG00000084082	122405526	122407526
4	-1	ENSMUST00000119988	ENSMUSG00000083494	122453396	122455396
4	1	ENSMUST00000030412	ENSMUSG00000028657	122511484	122513484
4	1	ENSMUST00000121870	ENSMUSG00000028657	122511488	122513488
4	1	ENSMUST00000120157	ENSMUSG00000028657	122511492	122513492
4	1	ENSMUST00000097901	ENSMUSG00000028657	122511495	122513495
4	1	ENSMUST00000097902	ENSMUSG00000028657	122511496	122513496
4	-1	ENSMUST00000150919	ENSMUSG00000028656	122537658	122539658
4	1	ENSMUST00000119358	ENSMUSG00000080929	122601075	122603075
4	-1	ENSMUST00000152308	ENSMUSG00000028655	122622092	122624092
4	-1	ENSMUST00000030408	ENSMUSG00000028655	122622092	122624092
4	-1	ENSMUST00000138964	ENSMUSG00000028655	122631974	122633974
4	-1	ENSMUST00000127047	ENSMUSG00000028655	122632001	122634001
4	1	ENSMUST00000135313	ENSMUSG00000086443	122636551	122638551
4	1	ENSMUST00000144998	ENSMUSG00000028654	122670894	122672894
4	1	ENSMUST00000106252	ENSMUSG00000028654	122671186	122673186
4	1	ENSMUST00000030407	ENSMUSG00000028654	122671341	122673341
4	1	ENSMUST00000135925	ENSMUSG00000028654	122674122	122676122
4	1	ENSMUST00000147259	ENSMUSG00000028654	122674581	122676581
4	1	ENSMUST00000147165	ENSMUSG00000028653	122691839	122693839
4	1	ENSMUST00000102649	ENSMUSG00000028653	122691839	122693839
4	1	ENSMUST00000141855	ENSMUSG00000028653	122723998	122725998
4	-1	ENSMUST00000127060	ENSMUSG00000086153	122768007	122770007
4	1	ENSMUST00000002457	ENSMUSG00000002384	122780407	122782407
4	-1	ENSMUST00000166337	ENSMUSG00000091865	122790641	122792641
4	1	ENSMUST00000102648	ENSMUSG00000076438	122791506	122793506
4	1	ENSMUST00000151850	ENSMUSG00000002384	122794566	122796566
4	-1	ENSMUST00000136466	ENSMUSG00000028651	122802562	122804562
4	1	ENSMUST00000059667	ENSMUSG00000046093	122858469	122860469
4	1	ENSMUST00000106246	ENSMUSG00000046093	122858481	122860481
4	1	ENSMUST00000126995	ENSMUSG00000046093	122858741	122860741
4	1	ENSMUST00000136619	ENSMUSG00000046093	122858758	122860758
4	1	ENSMUST00000152194	ENSMUSG00000046093	122858971	122860971
4	1	ENSMUST00000068262	ENSMUSG00000054958	122876746	122878746
4	1	ENSMUST00000040821	ENSMUSG00000032744	122908798	122910798
4	1	ENSMUST00000151870	ENSMUSG00000032744	122909095	122911095
4	1	ENSMUST00000127172	ENSMUSG00000032744	122914999	122916999
4	1	ENSMUST00000118690	ENSMUSG00000083720	122933288	122935288
4	-1	ENSMUST00000120919	ENSMUSG00000082634	122950142	122952142
4	1	ENSMUST00000106243	ENSMUSG00000011257	122958067	122960067
4	1	ENSMUST00000106241	ENSMUSG00000011257	122958074	122960074
4	1	ENSMUST00000144734	ENSMUSG00000011257	122958087	122960087
4	1	ENSMUST00000097900	ENSMUSG00000011257	122958153	122960153
4	1	ENSMUST00000094192	ENSMUSG00000011257	122958153	122960153
4	1	ENSMUST00000080178	ENSMUSG00000011257	122958153	122960153
4	1	ENSMUST00000078734	ENSMUSG00000011257	122958337	122960337
4	1	ENSMUST00000082721	ENSMUSG00000064655	122966586	122968586
4	1	ENSMUST00000083844	ENSMUSG00000065778	122968394	122970394
4	1	ENSMUST00000124991	ENSMUSG00000011257	122970206	122972206
4	1	ENSMUST00000146156	ENSMUSG00000011257	122972422	122974422
4	-1	ENSMUST00000102641	ENSMUSG00000032726	122987887	122989887
4	-1	ENSMUST00000040496	ENSMUSG00000032726	122987887	122989887
4	-1	ENSMUST00000102640	ENSMUSG00000076436	122997117	122999117
4	-1	ENSMUST00000077033	ENSMUSG00000028649	123024875	123026875
4	-1	ENSMUST00000123765	ENSMUSG00000028649	123024875	123026875
4	-1	ENSMUST00000154824	ENSMUSG00000028649	123024958	123026958
4	-1	ENSMUST00000149022	ENSMUSG00000028649	123024958	123026958
4	-1	ENSMUST00000140596	ENSMUSG00000028649	123058371	123060371
4	1	ENSMUST00000121747	ENSMUSG00000081528	123110859	123112859
4	-1	ENSMUST00000147228	ENSMUSG00000028649	123131591	123133591
4	1	ENSMUST00000158963	ENSMUSG00000089588	123165473	123167473
4	-1	ENSMUST00000146000	ENSMUSG00000028649	123214122	123216122
4	1	ENSMUST00000121158	ENSMUSG00000081585	123305537	123307537
4	1	ENSMUST00000140510	ENSMUSG00000087307	123341123	123343123
4	1	ENSMUST00000130791	ENSMUSG00000087307	123342696	123344696
